4194304.0,128,32768,269
4194304.0,128,16384,297
4194304.0,128,8192,306
4194304.0,128,4096,333
4194304.0,256,4194304,263
4194304.0,256,2097152,221
4194304.0,256,1048576,232
4194304.0,256,524288,244
4194304.0,256,262144,246
4194304.0,256,131072,250
4194304.0,256,65536,263
4194304.0,256,32768,270
4194304.0,256,16384,282
4194304.0,256,8192,314
4194304.0,256,4096,337
4194304.0,512,4194304,265
4194304.0,512,2097152,220
4194304.0,512,1048576,237
4194304.0,512,524288,239
4194304.0,512,262144,253
4194304.0,512,131072,263
4194304.0,512,65536,275
4194304.0,512,32768,278
4194304.0,512,16384,288
4194304.0,512,8192,300
4194304.0,512,4096,337
4194304.0,1024,4194304,264
4194304.0,1024,2097152,222
4194304.0,1024,1048576,232
4194304.0,1024,524288,246
4194304.0,1024,262144,253
4194304.0,1024,131072,279
4194304.0,1024,65536,273
4194304.0,1024,32768,278
4194304.0,1024,16384,294
4194304.0,1024,8192,303
4194304.0,1024,4096,315
8388608.0,4,8388608,549
8388608.0,4,4194304,599
8388608.0,4,2097152,653
8388608.0,4,1048576,593
8388608.0,4,524288,531
8388608.0,4,262144,563
8388608.0,4,131072,559
8388608.0,4,65536,637
8388608.0,4,32768,606
8388608.0,4,16384,635
8388608.0,4,8192,662
8388608.0,8,8388608,548
8388608.0,8,4194304,445
8388608.0,8,2097152,527
8388608.0,8,1048576,595
8388608.0,8,524288,579
8388608.0,8,262144,582
8388608.0,8,131072,584
8388608.0,8,65536,597
8388608.0,8,32768,634
8388608.0,8,16384,651
8388608.0,8,8192,695
8388608.0,16,8388608,535
8388608.0,16,4194304,444
8388608.0,16,2097152,451
8388608.0,16,1048576,495
8388608.0,16,524288,649
8388608.0,16,262144,562
8388608.0,16,131072,571
8388608.0,16,65536,610
8388608.0,16,32768,607
8388608.0,16,16384,628
8388608.0,16,8192,683
8388608.0,32,8388608,531
8388608.0,32,4194304,440
8388608.0,32,2097152,464
8388608.0,32,1048576,567
8388608.0,32,524288,657
8388608.0,32,262144,570
8388608.0,32,131072,588
8388608.0,32,65536,633
8388608.0,32,32768,625
8388608.0,32,16384,665
8388608.0,32,8192,697
8388608.0,64,8388608,551
8388608.0,64,4194304,484
8388608.0,64,2097152,458
8388608.0,64,1048576,501
8388608.0,64,524288,593
8388608.0,64,262144,634
8388608.0,64,131072,610
8388608.0,64,65536,618
8388608.0,64,32768,642
8388608.0,64,16384,651
8388608.0,64,8192,678
8388608.0,128,8388608,561
8388608.0,128,4194304,496
8388608.0,128,2097152,545
8388608.0,128,1048576,545
8388608.0,128,524288,499
8388608.0,128,262144,602
8388608.0,128,131072,682
8388608.0,128,65536,639
8388608.0,128,32768,636
8388608.0,128,16384,677
8388608.0,128,8192,699
8388608.0,256,8388608,588
8388608.0,256,4194304,478
8388608.0,256,2097152,459
8388608.0,256,1048576,537
8388608.0,256,524288,499
8388608.0,256,262144,537
8388608.0,256,131072,588
8388608.0,256,65536,593
8388608.0,256,32768,640
8388608.0,256,16384,762
8388608.0,256,8192,728
8388608.0,512,8388608,550
8388608.0,512,4194304,486
8388608.0,512,2097152,468
8388608.0,512,1048576,489
8388608.0,512,524288,552
8388608.0,512,262144,565
8388608.0,512,131072,567
8388608.0,512,65536,600
8388608.0,512,32768,639
8388608.0,512,16384,625
8388608.0,512,8192,709
8388608.0,1024,8388608,551
8388608.0,1024,4194304,435
8388608.0,1024,2097152,467
8388608.0,1024,1048576,534
8388608.0,1024,524288,544
8388608.0,1024,262144,570
8388608.0,1024,131072,593
8388608.0,1024,65536,619
8388608.0,1024,32768,659
8388608.0,1024,16384,693
8388608.0,1024,8192,796
